Provider,IP_Claims_Total,OP_Claims_Total,Total_Reimbursed,Claim_Ratio,Inpatient_Visits,Outpatient_Visits,PotentialFraud,Claim_Ratio_IP_to_OP,Claim_Ratio_OP_to_Total,Avg_IP_Claim,Avg_OP_Claim,Total_Visits,IP_to_Total_Visit_Ratio,OP_to_Total_Visit_Ratio
PRV53613,137000.0,31350.0,168350.0,4.369876558961437,15.0,120.0,No,4.369876558961437,0.1862180800826844,8562.5,259.09090909090907,135.0,0.11029411764705882,0.8823529411764706
PRV53614,0.0,25710.0,25710.0,0.0,0.0,118.0,No,0.0,0.9999611061413403,0.0,216.05042016806723,118.0,0.0,0.9915966386554622
PRV53616,26000.0,8970.0,34970.0,2.8982276223386467,2.0,42.0,No,2.8982276223386467,0.25649824140001715,8666.666666666666,208.6046511627907,44.0,0.044444444444444446,0.9333333333333333
PRV53617,0.0,33480.0,33480.0,0.0,0.0,83.0,No,0.0,0.9999701323138497,0.0,398.57142857142856,83.0,0.0,0.9880952380952381
PRV53618,60000.0,55660.0,115660.0,1.0779540432259571,12.0,224.0,No,1.0779540432259571,0.4812339509428416,4615.384615384615,247.37777777777777,236.0,0.05063291139240506,0.9451476793248945
PRV53619,0.0,560.0,560.0,0.0,0.0,2.0,No,0.0,0.9982174688057041,0.0,186.66666666666666,2.0,0.0,0.6666666666666666
PRV53620,38000.0,44850.0,82850.0,0.8472497826135427,6.0,122.0,No,0.8472497826135427,0.5413332367744506,5428.571428571428,364.6341463414634,128.0,0.046511627906976744,0.9457364341085271
PRV53621,0.0,22500.0,22500.0,0.0,0.0,81.0,No,0.0,0.9999555575307764,0.0,274.390243902439,81.0,0.0,0.9878048780487805
PRV53622,0.0,460.0,460.0,0.0,0.0,6.0,No,0.0,0.9978308026030369,0.0,65.71428571428571,6.0,0.0,0.8571428571428571
PRV53623,0.0,245450.0,245450.0,0.0,0.0,894.0,Yes,0.0,0.9999959258670773,0.0,274.24581005586595,894.0,0.0,0.9988826815642458
PRV53624,0.0,40790.0,40790.0,0.0,0.0,143.0,No,0.0,0.9999754847883111,0.0,283.2638888888889,143.0,0.0,0.9930555555555556
PRV53625,0.0,44210.0,44210.0,0.0,0.0,147.0,No,0.0,0.9999773811947253,0.0,298.7162162162162,147.0,0.0,0.9932432432432432
PRV53626,3000.0,7560.0,10560.0,0.39677291363576245,1.0,12.0,No,0.39677291363576245,0.7158413029069217,1500.0,581.5384615384615,13.0,0.07142857142857142,0.8571428571428571
PRV53627,0.0,32390.0,32390.0,0.0,0.0,118.0,No,0.0,0.9999691272266987,0.0,272.1848739495798,118.0,0.0,0.9915966386554622
PRV53628,19000.0,63780.0,82780.0,0.2978943572537276,4.0,198.0,No,0.2978943572537276,0.7704666529759244,3800.0,320.50251256281405,202.0,0.019704433497536946,0.9753694581280788
PRV53629,0.0,3950.0,3950.0,0.0,0.0,15.0,No,0.0,0.9997468995191091,0.0,246.875,15.0,0.0,0.9375
PRV53631,0.0,470.0,470.0,0.0,0.0,6.0,No,0.0,0.9978768577494692,0.0,67.14285714285714,6.0,0.0,0.8571428571428571
PRV53632,7000.0,7380.0,14380.0,0.9483809781872375,2.0,13.0,No,0.9483809781872375,0.5131771086850706,2333.3333333333335,527.1428571428571,15.0,0.125,0.8125
PRV53633,0.0,18010.0,18010.0,0.0,0.0,66.0,No,0.0,0.9999444783743268,0.0,268.8059701492537,66.0,0.0,0.9850746268656716
PRV53634,0.0,145400.0,145400.0,0.0,0.0,497.0,No,0.0,0.9999931224682086,0.0,291.96787148594376,497.0,0.0,0.9979919678714859
PRV53635,82000.0,8660.0,90660.0,9.467728899665167,5.0,49.0,No,9.467728899665167,0.09552067592459823,13666.666666666666,173.2,54.0,0.09090909090909091,0.8909090909090909
PRV53638,0.0,38040.0,38040.0,0.0,0.0,111.0,No,0.0,0.9999737125732762,0.0,339.64285714285717,111.0,0.0,0.9910714285714286
PRV53640,0.0,5660.0,5660.0,0.0,0.0,33.0,No,0.0,0.9998233527645293,0.0,166.47058823529412,33.0,0.0,0.9705882352941176
PRV53641,0.0,2140.0,2140.0,0.0,0.0,8.0,No,0.0,0.9995329285380663,0.0,237.77777777777777,8.0,0.0,0.8888888888888888
PRV53642,0.0,3270.0,3270.0,0.0,0.0,6.0,No,0.0,0.9996942830938551,0.0,467.14285714285717,6.0,0.0,0.8571428571428571
PRV53643,0.0,200.0,200.0,0.0,0.0,1.0,No,0.0,0.9950248756218906,0.0,100.0,1.0,0.0,0.5
PRV53644,0.0,4640.0,4640.0,0.0,0.0,22.0,No,0.0,0.9997845291962939,0.0,201.7391304347826,22.0,0.0,0.9565217391304348
PRV53645,0.0,3600.0,3600.0,0.0,0.0,6.0,No,0.0,0.9997222993612885,0.0,514.2857142857143,6.0,0.0,0.8571428571428571
PRV53646,0.0,20.0,20.0,0.0,0.0,3.0,No,0.0,0.9523809523809523,0.0,5.0,3.0,0.0,0.75
PRV53647,0.0,610.0,610.0,0.0,0.0,7.0,No,0.0,0.9983633387888707,0.0,76.25,7.0,0.0,0.875
PRV53648,0.0,10540.0,10540.0,0.0,0.0,20.0,No,0.0,0.9999051323403851,0.0,501.9047619047619,20.0,0.0,0.9523809523809523
PRV53649,0.0,4770.0,4770.0,0.0,0.0,27.0,No,0.0,0.9997904003353595,0.0,170.35714285714286,27.0,0.0,0.9642857142857143
PRV53651,0.0,900.0,900.0,0.0,0.0,11.0,No,0.0,0.9988901220865705,0.0,75.0,11.0,0.0,0.9166666666666666
PRV53652,0.0,3640.0,3640.0,0.0,0.0,25.0,No,0.0,0.9997253501785224,0.0,140.0,25.0,0.0,0.9615384615384616
PRV53654,0.0,12040.0,12040.0,0.0,0.0,39.0,No,0.0,0.9999169504194004,0.0,301.0,39.0,0.0,0.975
PRV53655,0.0,20.0,20.0,0.0,0.0,1.0,No,0.0,0.9523809523809523,0.0,10.0,1.0,0.0,0.5
PRV53656,0.0,1150.0,1150.0,0.0,0.0,5.0,No,0.0,0.9991311902693311,0.0,191.66666666666666,5.0,0.0,0.8333333333333334
PRV53657,0.0,2850.0,2850.0,0.0,0.0,25.0,No,0.0,0.9996492458786391,0.0,109.61538461538461,25.0,0.0,0.9615384615384616
PRV53658,0.0,3810.0,3810.0,0.0,0.0,27.0,No,0.0,0.9997376016793492,0.0,136.07142857142858,27.0,0.0,0.9642857142857143
PRV53659,0.0,680.0,680.0,0.0,0.0,5.0,No,0.0,0.9985315712187959,0.0,113.33333333333333,5.0,0.0,0.8333333333333334
PRV53660,0.0,5970.0,5970.0,0.0,0.0,35.0,No,0.0,0.9998325238653492,0.0,165.83333333333334,35.0,0.0,0.9722222222222222
PRV53661,0.0,200.0,200.0,0.0,0.0,1.0,No,0.0,0.9950248756218906,0.0,100.0,1.0,0.0,0.5
PRV53662,0.0,86030.0,86030.0,0.0,0.0,331.0,No,0.0,0.9999883762829678,0.0,259.1265060240964,331.0,0.0,0.9969879518072289
PRV53663,0.0,19810.0,19810.0,0.0,0.0,76.0,No,0.0,0.999949522992277,0.0,257.27272727272725,76.0,0.0,0.987012987012987
PRV53664,0.0,59730.0,59730.0,0.0,0.0,132.0,No,0.0,0.9999832582745978,0.0,449.09774436090225,132.0,0.0,0.9924812030075187
PRV53665,0.0,16330.0,16330.0,0.0,0.0,65.0,No,0.0,0.9999387667625987,0.0,247.42424242424244,65.0,0.0,0.9848484848484849
PRV53666,0.0,3510.0,3510.0,0.0,0.0,20.0,No,0.0,0.9997151808601538,0.0,167.14285714285714,20.0,0.0,0.9523809523809523
PRV53667,155000.0,0.0,155000.0,155000.0,9.0,0.0,No,155000.0,0.0,15500.0,0.0,9.0,0.9,0.0
PRV53668,141200.0,0.0,141200.0,141200.0,16.0,0.0,Yes,141200.0,0.0,8305.882352941177,0.0,16.0,0.9411764705882353,0.0
PRV53669,0.0,4250.0,4250.0,0.0,0.0,13.0,No,0.0,0.9997647612326511,0.0,303.57142857142856,13.0,0.0,0.9285714285714286
PRV53670,0.0,322450.0,322450.0,0.0,0.0,1173.0,Yes,0.0,0.9999968987536091,0.0,274.6592844974446,1173.0,0.0,0.9991482112436116
PRV53671,247700.0,5890.0,253590.0,42.047190629774235,31.0,24.0,Yes,42.047190629774235,0.023226376330390274,7740.625,235.6,55.0,0.5535714285714286,0.42857142857142855
PRV53672,0.0,142060.0,142060.0,0.0,0.0,487.0,No,0.0,0.9999929607703733,0.0,291.10655737704917,487.0,0.0,0.9979508196721312
PRV53673,179000.0,2630.0,181630.0,68.03496769289244,14.0,22.0,No,68.03496769289244,0.014479907064322721,11933.333333333334,114.34782608695652,36.0,0.3783783783783784,0.5945945945945946
PRV53674,0.0,153530.0,153530.0,0.0,0.0,496.0,No,0.0,0.9999934866574177,0.0,308.91348088531186,496.0,0.0,0.9979879275653923
PRV53675,680700.0,66980.0,747680.0,10.162583419178572,76.0,221.0,No,10.162583419178572,0.08958365934135012,8840.25974025974,301.7117117117117,297.0,0.2550335570469799,0.7416107382550335
PRV53676,0.0,167540.0,167540.0,0.0,0.0,471.0,No,0.0,0.9999940313117386,0.0,354.95762711864404,471.0,0.0,0.9978813559322034
PRV53677,653000.0,120150.0,773150.0,5.434827841632612,63.0,499.0,Yes,5.434827841632612,0.15540301959125707,10203.125,240.3,562.0,0.11190053285968028,0.8863232682060391
PRV53678,0.0,120.0,120.0,0.0,0.0,3.0,No,0.0,0.9917355371900827,0.0,30.0,3.0,0.0,0.75
PRV53679,0.0,283020.0,283020.0,0.0,0.0,826.0,No,0.0,0.9999964666932842,0.0,342.2249093107618,826.0,0.0,0.9987908101571947
PRV53680,0.0,7890.0,7890.0,0.0,0.0,27.0,No,0.0,0.9998732733493854,0.0,281.7857142857143,27.0,0.0,0.9642857142857143
PRV53681,0.0,9970.0,9970.0,0.0,0.0,31.0,No,0.0,0.999899709156554,0.0,311.5625,31.0,0.0,0.96875
PRV53682,0.0,99570.0,99570.0,0.0,0.0,365.0,No,0.0,0.999989956915166,0.0,272.04918032786884,365.0,0.0,0.9972677595628415
PRV53683,35000.0,2300.0,37300.0,15.210777922642329,2.0,7.0,No,15.210777922642329,0.06166054529369186,11666.666666666666,287.5,9.0,0.2,0.7
PRV53684,0.0,2570.0,2570.0,0.0,0.0,4.0,No,0.0,0.999611046285492,0.0,514.0,4.0,0.0,0.8
PRV53685,0.0,17770.0,17770.0,0.0,0.0,45.0,No,0.0,0.9999437285465084,0.0,386.30434782608694,45.0,0.0,0.9782608695652174
PRV53686,0.0,78140.0,78140.0,0.0,0.0,292.0,No,0.0,0.9999872026209032,0.0,266.68941979522185,292.0,0.0,0.9965870307167235
PRV53688,0.0,3440.0,3440.0,0.0,0.0,17.0,No,0.0,0.999709386806161,0.0,191.11111111111111,17.0,0.0,0.9444444444444444
PRV53689,0.0,178130.0,178130.0,0.0,0.0,561.0,No,0.0,0.9999943861540103,0.0,316.9572953736655,561.0,0.0,0.998220640569395
PRV53690,0.0,1690.0,1690.0,0.0,0.0,11.0,No,0.0,0.9994086339444116,0.0,140.83333333333334,11.0,0.0,0.9166666666666666
PRV53692,1366400.0,31200.0,1397600.0,43.79346815807185,146.0,98.0,Yes,43.79346815807185,0.022323967999450488,9295.238095238095,315.1515151515151,244.0,0.5959183673469388,0.4
PRV53694,0.0,14560.0,14560.0,0.0,0.0,61.0,No,0.0,0.9999313233981183,0.0,234.83870967741936,61.0,0.0,0.9838709677419355
PRV53695,0.0,32120.0,32120.0,0.0,0.0,116.0,No,0.0,0.9999688677189378,0.0,274.52991452991455,116.0,0.0,0.9914529914529915
PRV53696,0.0,4830.0,4830.0,0.0,0.0,15.0,No,0.0,0.9997930035189402,0.0,301.875,15.0,0.0,0.9375
PRV53697,868000.0,11270.0,879270.0,77.0118001951912,71.0,43.0,No,77.0118001951912,0.012817436262540218,12055.555555555555,256.1363636363636,114.0,0.6173913043478261,0.3739130434782609
PRV53698,0.0,30550.0,30550.0,0.0,0.0,77.0,No,0.0,0.9999672678472064,0.0,391.6666666666667,77.0,0.0,0.9871794871794872
PRV53699,18000.0,112970.0,130970.0,0.15933292614918873,2.0,359.0,No,0.15933292614918873,0.8625573600262654,6000.0,313.80555555555554,361.0,0.0055248618784530384,0.9917127071823204
PRV53700,0.0,220320.0,220320.0,0.0,0.0,913.0,No,0.0,0.9999954611680231,0.0,241.05032822757113,913.0,0.0,0.9989059080962801
PRV53701,0.0,2270.0,2270.0,0.0,0.0,6.0,No,0.0,0.9995596653456627,0.0,324.2857142857143,6.0,0.0,0.8571428571428571
PRV53702,0.0,289070.0,289070.0,0.0,0.0,1010.0,No,0.0,0.9999965406422644,0.0,285.9248269040554,1010.0,0.0,0.9990108803165183
PRV53703,0.0,6160.0,6160.0,0.0,0.0,39.0,No,0.0,0.9998376886869015,0.0,154.0,39.0,0.0,0.975
PRV53704,0.0,2950.0,2950.0,0.0,0.0,15.0,No,0.0,0.9996611318197222,0.0,184.375,15.0,0.0,0.9375
PRV53705,32600.0,15820.0,48420.0,2.0605524303141394,4.0,53.0,No,2.0605524303141394,0.3267177464323331,6520.0,292.962962962963,57.0,0.06896551724137931,0.9137931034482759
PRV53706,2776000.0,55940.0,2831940.0,49.62371069519673,282.0,191.0,Yes,49.62371069519673,0.019753236384515073,9809.187279151944,291.3541666666667,473.0,0.5949367088607594,0.4029535864978903
PRV53708,0.0,20820.0,20820.0,0.0,0.0,53.0,No,0.0,0.9999519715671678,0.0,385.55555555555554,53.0,0.0,0.9814814814814815
PRV53709,0.0,25310.0,25310.0,0.0,0.0,99.0,No,0.0,0.9999604914859153,0.0,253.1,99.0,0.0,0.99
PRV53710,534000.0,81000.0,615000.0,6.592511203565388,58.0,327.0,No,6.592511203565388,0.13170710291527982,9050.847457627118,246.9512195121951,385.0,0.15025906735751296,0.8471502590673575
PRV53712,1859500.0,22920.0,1882420.0,81.12647790236028,161.0,76.0,Yes,81.12647790236028,0.012175809768378062,11478.395061728395,297.6623376623377,237.0,0.6764705882352942,0.31932773109243695
PRV53713,0.0,4340.0,4340.0,0.0,0.0,31.0,No,0.0,0.9997696383321816,0.0,135.625,31.0,0.0,0.96875
PRV53714,0.0,44310.0,44310.0,0.0,0.0,144.0,No,0.0,0.9999774322403016,0.0,305.58620689655174,144.0,0.0,0.993103448275862
PRV53715,0.0,7140.0,7140.0,0.0,0.0,24.0,No,0.0,0.9998599635905335,0.0,285.6,24.0,0.0,0.96
PRV53716,0.0,7400.0,7400.0,0.0,0.0,33.0,No,0.0,0.9998648831239022,0.0,217.64705882352942,33.0,0.0,0.9705882352941176
PRV53717,0.0,17940.0,17940.0,0.0,0.0,61.0,No,0.0,0.9999442617468368,0.0,289.35483870967744,61.0,0.0,0.9838709677419355
PRV53718,0.0,200.0,200.0,0.0,0.0,1.0,No,0.0,0.9950248756218906,0.0,100.0,1.0,0.0,0.5
PRV53719,0.0,770.0,770.0,0.0,0.0,5.0,No,0.0,0.9987029831387808,0.0,128.33333333333334,5.0,0.0,0.8333333333333334
PRV53720,0.0,13700.0,13700.0,0.0,0.0,55.0,No,0.0,0.9999270126268156,0.0,244.64285714285714,55.0,0.0,0.9821428571428571
PRV53721,0.0,2560.0,2560.0,0.0,0.0,5.0,No,0.0,0.9996095275283092,0.0,426.6666666666667,5.0,0.0,0.8333333333333334
PRV53722,0.0,1000.0,1000.0,0.0,0.0,6.0,No,0.0,0.999000999000999,0.0,142.85714285714286,6.0,0.0,0.8571428571428571
PRV53723,0.0,3900.0,3900.0,0.0,0.0,6.0,No,0.0,0.9997436554729556,0.0,557.1428571428571,6.0,0.0,0.8571428571428571
PRV53724,0.0,120.0,120.0,0.0,0.0,2.0,No,0.0,0.9917355371900827,0.0,40.0,2.0,0.0,0.6666666666666666
PRV53725,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.0,0.0,0.0,1.0,0.0,0.5
PRV53726,0.0,3710.0,3710.0,0.0,0.0,16.0,No,0.0,0.9997305308542171,0.0,218.23529411764707,16.0,0.0,0.9411764705882353
PRV53727,0.0,7230.0,7230.0,0.0,0.0,20.0,No,0.0,0.9998617065412806,0.0,344.2857142857143,20.0,0.0,0.9523809523809523
PRV53728,0.0,3480.0,3480.0,0.0,0.0,14.0,No,0.0,0.9997127262280954,0.0,232.0,14.0,0.0,0.9333333333333333
PRV53729,0.0,1900.0,1900.0,0.0,0.0,3.0,No,0.0,0.9994739610731194,0.0,475.0,3.0,0.0,0.75
PRV53730,0.0,230.0,230.0,0.0,0.0,2.0,No,0.0,0.9956709956709957,0.0,76.66666666666667,2.0,0.0,0.6666666666666666
PRV53731,0.0,2660.0,2660.0,0.0,0.0,4.0,No,0.0,0.9996242014280345,0.0,532.0,4.0,0.0,0.8
PRV53732,0.0,3150.0,3150.0,0.0,0.0,15.0,No,0.0,0.999682640431609,0.0,196.875,15.0,0.0,0.9375
PRV53733,0.0,6430.0,6430.0,0.0,0.0,20.0,No,0.0,0.9998445031876847,0.0,306.1904761904762,20.0,0.0,0.9523809523809523
PRV53734,0.0,20.0,20.0,0.0,0.0,1.0,No,0.0,0.9523809523809523,0.0,10.0,1.0,0.0,0.5
PRV53735,0.0,810.0,810.0,0.0,0.0,3.0,No,0.0,0.998766954377312,0.0,202.5,3.0,0.0,0.75
PRV53740,0.0,12140.0,12140.0,0.0,0.0,47.0,No,0.0,0.9999176344617412,0.0,252.91666666666666,47.0,0.0,0.9791666666666666
PRV53741,0.0,2390.0,2390.0,0.0,0.0,7.0,No,0.0,0.999581764951903,0.0,298.75,7.0,0.0,0.875
PRV53743,0.0,14140.0,14140.0,0.0,0.0,31.0,No,0.0,0.9999292836433067,0.0,441.875,31.0,0.0,0.96875
PRV53745,0.0,3760.0,3760.0,0.0,0.0,23.0,No,0.0,0.999734113267748,0.0,156.66666666666666,23.0,0.0,0.9583333333333334
PRV53746,35000.0,0.0,35000.0,35000.0,6.0,0.0,No,35000.0,0.0,5000.0,0.0,6.0,0.8571428571428571,0.0
PRV53749,231000.0,10350.0,241350.0,22.316684378320936,24.0,45.0,Yes,22.316684378320936,0.04288360106235317,9240.0,225.0,69.0,0.34285714285714286,0.6428571428571429
PRV53750,7000.0,346470.0,353470.0,0.02020371113311071,1.0,1244.0,No,0.02020371113311071,0.980193566091702,3500.0,278.28915662650604,1245.0,0.0008025682182985554,0.9983948635634029
PRV53751,0.0,9070.0,9070.0,0.0,0.0,22.0,No,0.0,0.999889758571271,0.0,394.3478260869565,22.0,0.0,0.9565217391304348
PRV53752,0.0,11840.0,11840.0,0.0,0.0,35.0,No,0.0,0.9999155476733383,0.0,328.8888888888889,35.0,0.0,0.9722222222222222
PRV53754,0.0,2530.0,2530.0,0.0,0.0,9.0,No,0.0,0.9996048992493086,0.0,253.0,9.0,0.0,0.9
PRV53755,0.0,2050.0,2050.0,0.0,0.0,20.0,No,0.0,0.999512432959532,0.0,97.61904761904762,20.0,0.0,0.9523809523809523
PRV53756,0.0,18210.0,18210.0,0.0,0.0,59.0,No,0.0,0.9999450881335457,0.0,303.5,59.0,0.0,0.9833333333333333
PRV53757,23000.0,14230.0,37230.0,1.6161900077296043,1.0,55.0,No,1.6161900077296043,0.3822083747414789,11500.0,254.10714285714286,56.0,0.017543859649122806,0.9649122807017544
PRV53759,0.0,12020.0,12020.0,0.0,0.0,56.0,No,0.0,0.9999168122452375,0.0,210.87719298245614,56.0,0.0,0.9824561403508771
PRV53761,0.0,9980.0,9980.0,0.0,0.0,38.0,No,0.0,0.9998998096383128,0.0,255.89743589743588,38.0,0.0,0.9743589743589743
PRV53762,915000.0,167730.0,1082730.0,5.455163326993818,84.0,534.0,Yes,5.455163326993818,0.1549138243940554,10764.70588235294,313.5140186915888,618.0,0.13570274636510501,0.8626817447495961
PRV53763,739000.0,0.0,739000.0,739000.0,58.0,0.0,Yes,739000.0,0.0,12525.42372881356,0.0,58.0,0.9830508474576272,0.0
PRV53764,2000.0,10390.0,12390.0,0.192474256568184,1.0,38.0,No,0.192474256568184,0.8385118230974095,1000.0,266.4102564102564,39.0,0.025,0.95
PRV53765,0.0,25080.0,25080.0,0.0,0.0,67.0,No,0.0,0.999960129181452,0.0,368.8235294117647,67.0,0.0,0.9852941176470589
PRV53766,0.0,4860.0,4860.0,0.0,0.0,30.0,No,0.0,0.9997942810121374,0.0,156.7741935483871,30.0,0.0,0.967741935483871
PRV53767,0.0,4130.0,4130.0,0.0,0.0,18.0,No,0.0,0.9997579278625031,0.0,217.3684210526316,18.0,0.0,0.9473684210526315
PRV53768,21000.0,16180.0,37180.0,1.297818429021692,5.0,57.0,No,1.297818429021692,0.4351685000403432,3500.0,278.9655172413793,62.0,0.07936507936507936,0.9047619047619048
PRV53769,1624900.0,60280.0,1685180.0,26.955425424263034,132.0,245.0,Yes,26.955425424263034,0.035770638287519266,12217.293233082706,245.04065040650406,377.0,0.3492063492063492,0.6481481481481481
PRV53770,807500.0,42020.0,849520.0,19.216582185097927,77.0,176.0,No,19.216582185097927,0.04946316806765224,10352.564102564103,237.40112994350284,253.0,0.3031496062992126,0.6929133858267716
PRV53771,0.0,21610.0,21610.0,0.0,0.0,51.0,No,0.0,0.9999537272685206,0.0,415.5769230769231,51.0,0.0,0.9807692307692307
PRV53772,0.0,5410.0,5410.0,0.0,0.0,22.0,No,0.0,0.9998151912770282,0.0,235.2173913043478,22.0,0.0,0.9565217391304348
PRV53773,0.0,175830.0,175830.0,0.0,0.0,567.0,No,0.0,0.9999943127207376,0.0,309.5598591549296,567.0,0.0,0.9982394366197183
PRV53774,546000.0,43370.0,589370.0,12.58905720412257,50.0,174.0,No,12.58905720412257,0.07358692572250755,10705.882352941177,247.82857142857142,224.0,0.2222222222222222,0.7733333333333333
PRV53775,12000.0,19170.0,31170.0,0.6259454384226175,2.0,45.0,No,0.6259454384226175,0.6149947066183311,4000.0,416.7391304347826,47.0,0.041666666666666664,0.9375
PRV53776,530000.0,41960.0,571960.0,12.630776196944781,47.0,153.0,Yes,12.630776196944781,0.07336164528700384,11041.666666666666,272.46753246753246,200.0,0.23383084577114427,0.7611940298507462
PRV53779,0.0,12430.0,12430.0,0.0,0.0,49.0,No,0.0,0.9999195559488376,0.0,248.6,49.0,0.0,0.98
PRV53780,0.0,5080.0,5080.0,0.0,0.0,26.0,No,0.0,0.9998031883487503,0.0,188.14814814814815,26.0,0.0,0.9629629629629629
PRV53781,874600.0,88590.0,963190.0,9.872334661534467,79.0,314.0,Yes,9.872334661534467,0.09197552717996742,10932.5,281.23809523809524,393.0,0.20050761421319796,0.7969543147208121
PRV53782,0.0,17820.0,17820.0,0.0,0.0,53.0,No,0.0,0.9999438864261265,0.0,330.0,53.0,0.0,0.9814814814814815
PRV53783,0.0,6640.0,6640.0,0.0,0.0,30.0,No,0.0,0.9998494202680319,0.0,214.19354838709677,30.0,0.0,0.967741935483871
PRV53784,0.0,5870.0,5870.0,0.0,0.0,41.0,No,0.0,0.9998296712655425,0.0,139.76190476190476,41.0,0.0,0.9761904761904762
PRV53785,0.0,54580.0,54580.0,0.0,0.0,129.0,No,0.0,0.9999816786061083,0.0,419.84615384615387,129.0,0.0,0.9923076923076923
PRV53786,342000.0,373760.0,715760.0,0.9150232367743023,36.0,1346.0,Yes,0.9150232367743023,0.5221854781135044,9243.243243243243,277.4758723088344,1382.0,0.026030368763557483,0.9732465654374548
PRV53787,290000.0,13480.0,303480.0,21.511757288035014,32.0,42.0,Yes,21.511757288035014,0.04441793720199946,8787.878787878788,313.48837209302326,74.0,0.4266666666666667,0.56
PRV53788,0.0,3500.0,3500.0,0.0,0.0,18.0,No,0.0,0.9997143673236218,0.0,184.21052631578948,18.0,0.0,0.9473684210526315
PRV53790,504000.0,138230.0,642230.0,3.646070707728368,44.0,449.0,Yes,3.646070707728368,0.21523408244074171,11200.0,307.1777777777778,493.0,0.08906882591093117,0.9089068825910931
PRV53791,42000.0,20190.0,62190.0,2.0801347134862067,6.0,86.0,No,2.0801347134862067,0.3246450451029892,6000.0,232.06896551724137,92.0,0.06451612903225806,0.9247311827956989
PRV53792,261000.0,11510.0,272510.0,22.673964034401877,33.0,20.0,Yes,22.673964034401877,0.04223682713725317,7676.470588235294,548.0952380952381,53.0,0.6111111111111112,0.37037037037037035
PRV53793,0.0,25700.0,25700.0,0.0,0.0,45.0,No,0.0,0.999961091008132,0.0,558.695652173913,45.0,0.0,0.9782608695652174
PRV53794,0.0,47640.0,47640.0,0.0,0.0,167.0,No,0.0,0.9999790096765391,0.0,283.57142857142856,167.0,0.0,0.9940476190476191
PRV53796,0.0,5960.0,5960.0,0.0,0.0,28.0,No,0.0,0.999832242912263,0.0,205.51724137931035,28.0,0.0,0.9655172413793104
PRV53797,0.0,1303600.0,1303600.0,0.0,0.0,4739.0,Yes,0.0,0.9999992328941141,0.0,275.0210970464135,4739.0,0.0,0.999789029535865
PRV53798,0.0,15620.0,15620.0,0.0,0.0,38.0,No,0.0,0.9999359836118046,0.0,400.5128205128205,38.0,0.0,0.9743589743589743
PRV53799,100000.0,206440.0,306440.0,0.48439990118242016,14.0,739.0,No,0.48439990118242016,0.6736696460330047,6666.666666666667,278.97297297297297,753.0,0.01856763925729443,0.980106100795756
PRV53801,0.0,26260.0,26260.0,0.0,0.0,59.0,No,0.0,0.9999619207189369,0.0,437.6666666666667,59.0,0.0,0.9833333333333333
PRV53802,448000.0,11870.0,459870.0,37.7390278830764,46.0,34.0,No,37.7390278830764,0.02581158629267773,9531.91489361702,339.14285714285717,80.0,0.5679012345679012,0.41975308641975306
PRV53805,0.0,22520.0,22520.0,0.0,0.0,70.0,No,0.0,0.9999555969983571,0.0,317.1830985915493,70.0,0.0,0.9859154929577465
PRV53806,0.0,50270.0,50270.0,0.0,0.0,173.0,No,0.0,0.9999801078156393,0.0,288.9080459770115,173.0,0.0,0.9942528735632183
PRV53807,344300.0,30730.0,375030.0,11.203670560671634,36.0,122.0,No,11.203670560671634,0.0819398929688479,9305.405405405405,249.83739837398375,158.0,0.22641509433962265,0.7672955974842768
PRV53808,1854200.0,73050.0,1927250.0,25.382267183200778,195.0,298.0,Yes,25.382267183200778,0.0379037291977018,9460.204081632653,244.314381270903,493.0,0.39473684210526316,0.6032388663967612
PRV53812,0.0,260.0,260.0,0.0,0.0,2.0,No,0.0,0.9961685823754789,0.0,86.66666666666667,2.0,0.0,0.6666666666666666
PRV53814,18000.0,12040.0,30040.0,1.4948924507931234,3.0,50.0,No,1.4948924507931234,0.40078559302286876,4500.0,236.07843137254903,53.0,0.05555555555555555,0.9259259259259259
PRV53815,0.0,1800.0,1800.0,0.0,0.0,11.0,No,0.0,0.9994447529150472,0.0,150.0,11.0,0.0,0.9166666666666666
PRV53816,0.0,57210.0,57210.0,0.0,0.0,194.0,No,0.0,0.9999825208438936,0.0,293.38461538461536,194.0,0.0,0.9948717948717949
PRV53817,0.0,5180.0,5180.0,0.0,0.0,21.0,No,0.0,0.9998069870681335,0.0,235.45454545454547,21.0,0.0,0.9545454545454546
PRV53818,0.0,1020.0,1020.0,0.0,0.0,10.0,No,0.0,0.9990205680705191,0.0,92.72727272727273,10.0,0.0,0.9090909090909091
PRV53819,0.0,17930.0,17930.0,0.0,0.0,53.0,No,0.0,0.999944230661982,0.0,332.037037037037,53.0,0.0,0.9814814814814815
PRV53820,0.0,2450.0,2450.0,0.0,0.0,15.0,No,0.0,0.9995920032639739,0.0,153.125,15.0,0.0,0.9375
PRV53821,0.0,1070.0,1070.0,0.0,0.0,10.0,No,0.0,0.9990662931839402,0.0,97.27272727272727,10.0,0.0,0.9090909090909091
PRV53824,0.0,35580.0,35580.0,0.0,0.0,114.0,No,0.0,0.9999718951125601,0.0,309.39130434782606,114.0,0.0,0.991304347826087
PRV53827,0.0,2830.0,2830.0,0.0,0.0,9.0,No,0.0,0.9996467679265277,0.0,283.0,9.0,0.0,0.9
