Provider,IP_Claims_Total,OP_Claims_Total,Total_Reimbursed,Claim_Ratio,Inpatient_Visits,Outpatient_Visits,PotentialFraud,Claim_Ratio_IP_to_OP,Claim_Ratio_OP_to_Total,Avg_IP_Claim,Avg_OP_Claim,Total_Visits,IP_to_Total_Visit_Ratio,OP_to_Total_Visit_Ratio,Avg_IP_Claims_Per_Month,Max_IP_Claims_Per_Month,Std_IP_Claims_Per_Month,Avg_OP_Claims_Per_Month,Max_OP_Claims_Per_Month,Std_OP_Claims_Per_Month
PRV54245,119000.0,38450.0,157450.0,3.094847988348808,14.0,159.0,No,3.094847988348808,0.2442029583807025,7933.333333333333,240.3125,173.0,0.0804597701149425,0.913793103448276,1.4,3.0,0.6992058987801011,13.25,26.0,5.172040216394301
PRV54246,0.0,9900.0,9900.0,0.0,0.0,43.0,No,0.0,0.999899000101,0.0,225.0,43.0,0.0,0.9772727272727272,0.0,0.0,0.0,3.5833333333333335,7.0,1.9286515936521476
PRV54247,28000.0,19030.0,47030.0,1.4712836950239083,4.0,66.0,No,1.4712836950239083,0.4046267355573983,5600.0,284.02985074626866,70.0,0.056338028169014,0.9295774647887324,2.0,2.0,0.0,5.5,9.0,1.7837651700316894
PRV54250,0.0,22530.0,22530.0,0.0,0.0,62.0,No,0.0,0.999955616705872,0.0,357.6190476190476,62.0,0.0,0.984126984126984,0.0,0.0,0.0,5.166666666666667,7.0,1.5859229221975182
PRV54251,57000.0,20590.0,77590.0,2.7681996988975768,6.0,41.0,No,2.7681996988975768,0.2653658285110386,8142.857142857143,490.2380952380952,47.0,0.125,0.8541666666666666,1.0,1.0,0.0,3.1538461538461537,6.0,1.7722938923964167
PRV54252,0.0,6030.0,6030.0,0.0,0.0,17.0,No,0.0,0.9998341900182393,0.0,335.0,17.0,0.0,0.9444444444444444,0.0,0.0,0.0,2.4285714285714284,7.0,2.1491969707422394
PRV54253,80000.0,2850.0,82850.0,28.06032970887408,4.0,10.0,No,28.06032970887408,0.0343991020023898,16000.0,259.09090909090907,14.0,0.2666666666666666,0.6666666666666666,1.0,1.0,0.0,2.0,3.0,0.7071067811865476
PRV54254,0.0,23140.0,23140.0,0.0,0.0,104.0,No,0.0,0.9999567866557192,0.0,220.3809523809524,104.0,0.0,0.9904761904761904,0.0,0.0,0.0,8.666666666666666,13.0,3.4465617474213164
PRV54255,0.0,107230.0,107230.0,0.0,0.0,232.0,No,0.0,0.9999906743385776,0.0,460.2145922746781,232.0,0.0,0.9957081545064378,0.0,0.0,0.0,17.846153846153847,28.0,6.841614744173507
PRV54256,39000.0,78080.0,117080.0,0.4994813078725938,5.0,257.0,No,0.4994813078725938,0.6668887351491702,6500.0,302.6356589147287,262.0,0.0190114068441064,0.9771863117870724,1.0,1.0,0.0,19.76923076923077,32.0,7.617456335657004
PRV54257,0.0,69540.0,69540.0,0.0,0.0,282.0,No,0.0,0.9999856199939604,0.0,245.7243816254417,282.0,0.0,0.9964664310954064,0.0,0.0,0.0,21.692307692307693,28.0,6.485684432972557
PRV54258,1186000.0,31250.0,1217250.0,37.950785574861605,118.0,120.0,Yes,37.950785574861605,0.02567260162448,9966.38655462185,258.26446280991735,238.0,0.4937238493723849,0.502092050209205,9.076923076923077,17.0,4.405707254261955,9.23076923076923,15.0,3.833054616400305
PRV54259,78000.0,11900.0,89900.0,6.554071086463322,12.0,17.0,No,6.554071086463322,0.1323678268317371,6000.0,661.1111111111111,29.0,0.4,0.5666666666666667,1.3333333333333333,2.0,0.5,1.8888888888888888,3.0,0.7817359599705717
PRV54261,0.0,25490.0,25490.0,0.0,0.0,75.0,No,0.0,0.9999607704680084,0.0,335.39473684210526,75.0,0.0,0.986842105263158,0.0,0.0,0.0,6.25,14.0,3.387812380766196
PRV54262,3000.0,0.0,3000.0,3000.0,1.0,0.0,No,3000.0,0.0,1500.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PRV54263,4000.0,860.0,4860.0,4.645760743321719,1.0,5.0,No,4.645760743321719,0.1769183295618185,2000.0,143.33333333333334,6.0,0.1428571428571428,0.7142857142857143,1.0,1.0,0.0,1.0,1.0,0.0
PRV54265,0.0,112930.0,112930.0,0.0,0.0,406.0,No,0.0,0.9999911450354642,0.0,277.46928746928745,406.0,0.0,0.9975429975429976,0.0,0.0,0.0,31.23076923076923,43.0,10.970823777591836
PRV54266,328000.0,11180.0,339180.0,29.33547983185761,21.0,44.0,No,29.33547983185761,0.0329617519849284,14909.09090909091,248.44444444444449,65.0,0.3181818181818182,0.6666666666666666,2.3333333333333335,4.0,0.8660254037844386,3.6666666666666665,7.0,2.1033883198882757
PRV54267,0.0,78960.0,78960.0,0.0,0.0,226.0,No,0.0,0.9999873355200668,0.0,347.84140969163,226.0,0.0,0.9955947136563876,0.0,0.0,0.0,17.384615384615383,25.0,5.937710859953544
PRV54269,0.0,32740.0,32740.0,0.0,0.0,118.0,No,0.0,0.999969457255429,0.0,275.12605042016804,118.0,0.0,0.9915966386554622,0.0,0.0,0.0,9.833333333333334,15.0,3.128558579902059
PRV54270,0.0,11320.0,11320.0,0.0,0.0,34.0,No,0.0,0.999911668580514,0.0,323.42857142857144,34.0,0.0,0.9714285714285714,0.0,0.0,0.0,2.8333333333333335,5.0,1.2673044646258476
PRV54271,0.0,6240.0,6240.0,0.0,0.0,29.0,No,0.0,0.9998397692677456,0.0,208.0,29.0,0.0,0.9666666666666668,0.0,0.0,0.0,2.9,6.0,1.5951314818673867
PRV54273,0.0,72020.0,72020.0,0.0,0.0,234.0,No,0.0,0.999986115160856,0.0,306.468085106383,234.0,0.0,0.9957446808510638,0.0,0.0,0.0,19.5,29.0,4.337992832887328
PRV54274,0.0,16740.0,16740.0,0.0,0.0,47.0,No,0.0,0.9999402664118032,0.0,348.75,47.0,0.0,0.9791666666666666,0.0,0.0,0.0,3.9166666666666665,9.0,2.314316444667973
PRV54275,0.0,50.0,50.0,0.0,0.0,1.0,No,0.0,0.9803921568627452,0.0,25.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0
PRV54276,86000.0,14810.0,100810.0,5.806495172506921,4.0,73.0,No,5.806495172506921,0.1469085714852545,17200.0,200.13513513513516,77.0,0.0512820512820512,0.935897435897436,1.3333333333333333,2.0,0.5773502691896257,6.083333333333333,14.0,3.2879486097878807
PRV54278,0.0,19690.0,19690.0,0.0,0.0,61.0,No,0.0,0.9999492153775836,0.0,317.5806451612903,61.0,0.0,0.9838709677419356,0.0,0.0,0.0,5.083333333333333,8.0,1.8319554050414562
PRV54280,0.0,7030.0,7030.0,0.0,0.0,20.0,No,0.0,0.999857772720808,0.0,334.7619047619048,20.0,0.0,0.9523809523809524,0.0,0.0,0.0,1.8181818181818181,4.0,0.9816498172140428
PRV54282,0.0,6540.0,6540.0,0.0,0.0,19.0,No,0.0,0.9998471181776488,0.0,327.0,19.0,0.0,0.95,0.0,0.0,0.0,1.7272727272727273,3.0,0.6466697906828632
PRV54283,0.0,550.0,550.0,0.0,0.0,5.0,No,0.0,0.998185117967332,0.0,91.66666666666669,5.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.25,2.0,0.5
PRV54284,58000.0,38100.0,96100.0,1.522269756699299,8.0,105.0,No,1.522269756699299,0.3964578932581347,6444.444444444444,359.4339622641509,113.0,0.0701754385964912,0.9210526315789472,1.1428571428571428,2.0,0.3779644730092272,8.75,13.0,3.0785179433085537
PRV54285,0.0,2550.0,2550.0,0.0,0.0,20.0,No,0.0,0.999607996863975,0.0,121.42857142857144,20.0,0.0,0.9523809523809524,0.0,0.0,0.0,2.2222222222222223,7.0,1.986062547968831
PRV54287,0.0,37900.0,37900.0,0.0,0.0,155.0,No,0.0,0.9999736154718872,0.0,242.948717948718,155.0,0.0,0.9935897435897436,0.0,0.0,0.0,12.916666666666666,19.0,3.528026317499587
PRV54288,0.0,4100.0,4100.0,0.0,0.0,15.0,No,0.0,0.9997561570348696,0.0,256.25,15.0,0.0,0.9375,0.0,0.0,0.0,1.5,3.0,0.7071067811865476
PRV54289,0.0,17720.0,17720.0,0.0,0.0,56.0,No,0.0,0.999943569775972,0.0,310.87719298245617,56.0,0.0,0.9824561403508772,0.0,0.0,0.0,4.666666666666667,8.0,2.2696949467968492
PRV54290,0.0,3300.0,3300.0,0.0,0.0,6.0,No,0.0,0.9996970614965162,0.0,471.4285714285714,6.0,0.0,0.8571428571428571,0.0,0.0,0.0,1.2,2.0,0.4472135954999579
PRV54291,0.0,1710.0,1710.0,0.0,0.0,10.0,No,0.0,0.999415546464056,0.0,155.45454545454547,10.0,0.0,0.9090909090909092,0.0,0.0,0.0,1.4285714285714286,2.0,0.5345224838248488
PRV54293,0.0,2520.0,2520.0,0.0,0.0,2.0,No,0.0,0.9996033320111068,0.0,840.0,2.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,0.0
PRV54294,0.0,60.0,60.0,0.0,0.0,1.0,No,0.0,0.9836065573770492,0.0,30.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0
PRV54295,0.0,3300.0,3300.0,0.0,0.0,1.0,No,0.0,0.9996970614965162,0.0,1650.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0
PRV54296,0.0,10460.0,10460.0,0.0,0.0,54.0,No,0.0,0.99990440684447,0.0,190.1818181818182,54.0,0.0,0.9818181818181818,0.0,0.0,0.0,4.5,7.0,1.7837651700316894
PRV54297,168000.0,0.0,168000.0,168000.0,8.0,0.0,Yes,168000.0,0.0,18666.666666666668,0.0,8.0,0.8888888888888888,0.0,1.3333333333333333,2.0,0.5163977794943223,0.0,0.0,0.0
PRV54298,38000.0,0.0,38000.0,38000.0,3.0,0.0,No,38000.0,0.0,9500.0,0.0,3.0,0.75,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PRV54299,0.0,1800.0,1800.0,0.0,0.0,5.0,No,0.0,0.9994447529150472,0.0,300.0,5.0,0.0,0.8333333333333334,0.0,0.0,0.0,1.6666666666666667,3.0,1.1547005383792517
PRV54300,0.0,1490.0,1490.0,0.0,0.0,6.0,No,0.0,0.999329309188464,0.0,212.8571428571429,6.0,0.0,0.8571428571428571,0.0,0.0,0.0,1.2,2.0,0.4472135954999579
PRV54301,0.0,3690.0,3690.0,0.0,0.0,13.0,No,0.0,0.999729070712544,0.0,263.57142857142856,13.0,0.0,0.9285714285714286,0.0,0.0,0.0,1.625,3.0,0.7440238091428449
PRV54302,0.0,3300.0,3300.0,0.0,0.0,1.0,No,0.0,0.9996970614965162,0.0,1650.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0
PRV54303,0.0,5160.0,5160.0,0.0,0.0,16.0,No,0.0,0.9998062391009496,0.0,303.52941176470586,16.0,0.0,0.9411764705882352,0.0,0.0,0.0,1.6,3.0,0.6992058987801011
PRV54304,0.0,50.0,50.0,0.0,0.0,1.0,No,0.0,0.9803921568627452,0.0,25.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0
PRV54305,0.0,2660.0,2660.0,0.0,0.0,6.0,No,0.0,0.9996242014280344,0.0,380.0,6.0,0.0,0.8571428571428571,0.0,0.0,0.0,1.5,2.0,0.5773502691896257
PRV54306,0.0,13300.0,13300.0,0.0,0.0,33.0,No,0.0,0.999924817682881,0.0,391.1764705882353,33.0,0.0,0.9705882352941176,0.0,0.0,0.0,3.0,8.0,2.32379000772445
PRV54307,0.0,400.0,400.0,0.0,0.0,2.0,No,0.0,0.9975062344139652,0.0,133.33333333333334,2.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,0.0
PRV54308,0.0,70.0,70.0,0.0,0.0,1.0,No,0.0,0.9859154929577464,0.0,35.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0
PRV54309,0.0,6160.0,6160.0,0.0,0.0,29.0,No,0.0,0.9998376886869016,0.0,205.33333333333331,29.0,0.0,0.9666666666666668,0.0,0.0,0.0,2.6363636363636362,5.0,1.433368568981982
PRV54310,0.0,300.0,300.0,0.0,0.0,7.0,No,0.0,0.9966777408637874,0.0,37.5,7.0,0.0,0.875,0.0,0.0,0.0,1.4,2.0,0.5477225575051662
PRV54311,0.0,100.0,100.0,0.0,0.0,3.0,No,0.0,0.99009900990099,0.0,25.0,3.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0.0
PRV54312,0.0,350.0,350.0,0.0,0.0,4.0,No,0.0,0.9971509971509972,0.0,70.0,4.0,0.0,0.8,0.0,0.0,0.0,1.0,1.0,0.0
PRV54313,0.0,7070.0,7070.0,0.0,0.0,16.0,No,0.0,0.9998585772875124,0.0,415.88235294117646,16.0,0.0,0.9411764705882352,0.0,0.0,0.0,2.0,4.0,1.1952286093343936
PRV54315,0.0,37770.0,37770.0,0.0,0.0,103.0,No,0.0,0.9999735246617776,0.0,363.1730769230769,103.0,0.0,0.9903846153846154,0.0,0.0,0.0,7.923076923076923,13.0,3.569816485982122
PRV54316,0.0,250.0,250.0,0.0,0.0,2.0,No,0.0,0.99601593625498,0.0,83.33333333333333,2.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,1.0,0.0
PRV54317,0.0,3650.0,3650.0,0.0,0.0,25.0,No,0.0,0.9997261024376884,0.0,140.3846153846154,25.0,0.0,0.9615384615384616,0.0,0.0,0.0,2.7777777777777777,5.0,1.201850425154663
PRV54319,0.0,100.0,100.0,0.0,0.0,1.0,No,0.0,0.99009900990099,0.0,50.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0
PRV54320,0.0,21760.0,21760.0,0.0,0.0,102.0,No,0.0,0.9999540462294932,0.0,211.2621359223301,102.0,0.0,0.9902912621359224,0.0,0.0,0.0,7.846153846153846,15.0,4.079341324408346
PRV54323,0.0,10380.0,10380.0,0.0,0.0,51.0,Yes,0.0,0.9999036701666506,0.0,199.6153846153846,51.0,0.0,0.9807692307692308,0.0,0.0,0.0,4.25,7.0,1.712255291076124
PRV54324,266000.0,0.0,266000.0,266000.0,32.0,0.0,No,266000.0,0.0,8060.606060606061,0.0,32.0,0.9696969696969696,0.0,2.6666666666666665,4.0,1.1547005383792517,0.0,0.0,0.0
PRV54325,142000.0,0.0,142000.0,142000.0,15.0,0.0,No,142000.0,0.0,8875.0,0.0,15.0,0.9375,0.0,1.6666666666666667,3.0,0.8660254037844386,0.0,0.0,0.0
PRV54326,20000.0,0.0,20000.0,20000.0,5.0,0.0,No,20000.0,0.0,3333.333333333333,0.0,5.0,0.8333333333333334,0.0,1.25,2.0,0.5,0.0,0.0,0.0
PRV54327,177000.0,18380.0,195380.0,9.629508731842664,13.0,57.0,Yes,9.629508731842664,0.0940726068553237,12642.857142857143,316.8965517241379,70.0,0.1830985915492957,0.8028169014084507,1.8571428571428572,3.0,0.8997354108424375,4.384615384615385,7.0,1.757766648262388
PRV54328,173000.0,22980.0,195980.0,7.527957878247248,17.0,100.0,No,7.527957878247248,0.1172562646378985,9611.111111111111,227.52475247524757,117.0,0.1440677966101695,0.847457627118644,1.5454545454545454,3.0,0.6875516509523286,8.333333333333334,12.0,2.059714602177749
PRV54330,146000.0,134120.0,280120.0,1.0885692769961453,18.0,454.0,No,1.0885692769961453,0.4787930929848172,7684.210526315789,294.7692307692308,472.0,0.0380549682875264,0.959830866807611,2.0,5.0,1.3228756555322954,34.92307692307692,48.0,11.213544923153862
PRV54332,0.0,333170.0,333170.0,0.0,0.0,995.0,No,0.0,0.9999969985382882,0.0,334.50803212851406,995.0,0.0,0.998995983935743,0.0,0.0,0.0,76.53846153846153,101.0,24.9486652435736
PRV54333,547000.0,82430.0,629430.0,6.635853016462253,50.0,310.0,Yes,6.635853016462253,0.1309595491801325,10725.490196078432,265.048231511254,360.0,0.1385041551246537,0.8587257617728532,4.166666666666667,8.0,2.0375267241229382,23.846153846153847,32.0,8.355099778440248
PRV54334,0.0,22590.0,22590.0,0.0,0.0,105.0,No,0.0,0.9999557345845692,0.0,213.11320754716985,105.0,0.0,0.9905660377358492,0.0,0.0,0.0,8.75,15.0,4.180582821482278
PRV54335,182000.0,63690.0,245690.0,2.8575465921401766,19.0,200.0,No,2.8575465921401766,0.2592280547517003,9100.0,316.86567164179104,219.0,0.0863636363636363,0.9090909090909092,2.375,5.0,1.5059406173077154,15.384615384615385,20.0,5.362500373558054
PRV54336,167000.0,65060.0,232060.0,2.5668219055962864,14.0,218.0,Yes,2.5668219055962864,0.2803573198426276,11133.333333333334,297.07762557077626,232.0,0.0600858369098712,0.9356223175965666,1.75,3.0,0.8864052604279183,18.166666666666668,25.0,3.880799667672381
PRV54337,612000.0,28510.0,640510.0,21.46539931956087,64.0,85.0,No,21.46539931956087,0.0445113354805772,9415.384615384615,331.51162790697674,149.0,0.4266666666666667,0.5666666666666667,4.923076923076923,10.0,2.4651415936864716,6.538461538461538,9.0,2.1838568563966754
PRV54339,112000.0,31870.0,143870.0,3.514166483637162,11.0,112.0,No,3.514166483637162,0.2215178875520431,9333.333333333334,282.0353982300885,123.0,0.0887096774193548,0.9032258064516128,1.2222222222222223,2.0,0.4409585518440985,9.333333333333334,13.0,2.0597146021777486
PRV54340,28000.0,41900.0,69900.0,0.6682418080714064,3.0,93.0,No,0.6682418080714064,0.5994191785525242,7000.0,445.74468085106383,96.0,0.0309278350515463,0.9587628865979382,1.0,1.0,0.0,7.75,10.0,1.815338686155987
PRV54341,3000.0,20970.0,23970.0,0.1430546945782271,1.0,54.0,No,0.1430546945782271,0.8748070585290559,1500.0,381.27272727272725,55.0,0.0178571428571428,0.9642857142857144,1.0,1.0,0.0,4.5,8.0,1.8829377433825434
PRV54342,39200.0,5080.0,44280.0,7.715016728990356,7.0,28.0,No,7.715016728990356,0.1147218897495539,4900.0,175.17241379310346,35.0,0.1944444444444444,0.7777777777777778,1.4,2.0,0.5477225575051661,2.8,4.0,1.0327955589886446
PRV54343,0.0,3110.0,3110.0,0.0,0.0,17.0,No,0.0,0.9996785599485696,0.0,172.77777777777777,17.0,0.0,0.9444444444444444,0.0,0.0,0.0,1.8888888888888888,4.0,1.0540925533894596
PRV54344,0.0,17170.0,17170.0,0.0,0.0,51.0,No,0.0,0.9999417622736008,0.0,330.1923076923077,51.0,0.0,0.9807692307692308,0.0,0.0,0.0,4.636363636363637,8.0,1.747725795010606
PRV54345,0.0,47280.0,47280.0,0.0,0.0,167.0,No,0.0,0.9999788498551216,0.0,281.42857142857144,167.0,0.0,0.9940476190476192,0.0,0.0,0.0,13.916666666666666,18.0,2.5030284687057627
PRV54347,0.0,6530.0,6530.0,0.0,0.0,26.0,No,0.0,0.9998468840912572,0.0,241.85185185185185,26.0,0.0,0.9629629629629628,0.0,0.0,0.0,2.3636363636363638,5.0,1.2060453783110545
PRV54348,918000.0,41880.0,959880.0,21.919247391418544,91.0,126.0,No,21.919247391418544,0.043630408352702,9978.260869565218,329.76377952755905,217.0,0.4174311926605504,0.5779816513761468,7.0,11.0,3.488074922742725,10.5,16.0,3.089571903266623
PRV54349,0.0,17850.0,17850.0,0.0,0.0,77.0,No,0.0,0.9999439807293709,0.0,228.84615384615384,77.0,0.0,0.9871794871794872,0.0,0.0,0.0,5.923076923076923,9.0,2.325995788959303
PRV54350,1064000.0,361070.0,1425070.0,2.9467888587009203,105.0,1390.0,Yes,2.9467888587009203,0.2533698320995936,10037.735849056604,259.5758447160316,1495.0,0.070187165775401,0.929144385026738,8.076923076923077,12.0,3.1214723679042464,106.92307692307692,145.0,35.37763309037115
PRV54352,0.0,1670.0,1670.0,0.0,0.0,12.0,No,0.0,0.9994015559545184,0.0,128.46153846153845,12.0,0.0,0.9230769230769232,0.0,0.0,0.0,1.2,2.0,0.4216370213557839
PRV54353,0.0,6620.0,6620.0,0.0,0.0,32.0,No,0.0,0.9998489654130795,0.0,200.6060606060606,32.0,0.0,0.9696969696969696,0.0,0.0,0.0,2.6666666666666665,5.0,1.4354811251305468
PRV54354,231000.0,28620.0,259620.0,8.070996820516404,25.0,75.0,Yes,8.070996820516404,0.1102376156012032,8884.615384615385,376.578947368421,100.0,0.2475247524752475,0.7425742574257426,2.0833333333333335,5.0,1.3789543689024493,6.25,11.0,2.454124543035107
PRV54355,10000.0,4040.0,14040.0,2.4746349913387777,2.0,14.0,No,2.4746349913387777,0.2877287942454241,3333.333333333333,269.3333333333333,16.0,0.1176470588235294,0.8235294117647058,1.0,1.0,0.0,1.5555555555555556,3.0,0.7264831572567789
PRV54356,183700.0,11670.0,195370.0,15.739868049010369,15.0,16.0,No,15.739868049010369,0.0597325089189286,11481.25,686.4705882352941,31.0,0.46875,0.5,1.3636363636363635,2.0,0.504524979109513,1.7777777777777777,4.0,1.092906420717
PRV54357,0.0,2190.0,2190.0,0.0,0.0,10.0,No,0.0,0.9995435874030124,0.0,199.0909090909091,10.0,0.0,0.9090909090909092,0.0,0.0,0.0,1.4285714285714286,2.0,0.5345224838248488
PRV54358,0.0,13150.0,13150.0,0.0,0.0,43.0,No,0.0,0.9999239601551212,0.0,298.8636363636364,43.0,0.0,0.9772727272727272,0.0,0.0,0.0,3.5833333333333335,8.0,2.391588796113782
PRV54359,484000.0,100210.0,584210.0,4.8298091027931065,44.0,446.0,Yes,4.8298091027931065,0.1715304915518537,10755.555555555557,224.1834451901566,490.0,0.0896130346232179,0.9083503054989815,3.6666666666666665,6.0,1.5569978883230458,37.166666666666664,48.0,7.779148508362051
PRV54360,0.0,9100.0,9100.0,0.0,0.0,37.0,No,0.0,0.9998901219646192,0.0,239.47368421052636,37.0,0.0,0.9736842105263158,0.0,0.0,0.0,3.0833333333333335,5.0,1.5050420310248867
PRV54361,76000.0,7640.0,83640.0,9.946342101819134,7.0,33.0,Yes,9.946342101819134,0.0913427625207733,9500.0,224.7058823529412,40.0,0.1707317073170731,0.8048780487804879,1.1666666666666667,2.0,0.408248290463863,2.75,4.0,0.9653072991634227
PRV54362,0.0,14510.0,14510.0,0.0,0.0,50.0,No,0.0,0.9999310867617668,0.0,284.5098039215686,50.0,0.0,0.9803921568627452,0.0,0.0,0.0,4.166666666666667,7.0,1.5275252316519468
PRV54363,118000.0,18700.0,136700.0,6.309823004117427,12.0,52.0,No,6.309823004117427,0.1367949027439448,9076.923076923076,352.8301886792453,64.0,0.1846153846153846,0.8,1.5,2.0,0.5345224838248488,4.333333333333333,6.0,1.2309149097933272
PRV54365,0.0,31190.0,31190.0,0.0,0.0,115.0,No,0.0,0.9999679394697188,0.0,268.8793103448276,115.0,0.0,0.9913793103448276,0.0,0.0,0.0,9.583333333333334,14.0,2.9987371079213068
PRV54367,3040900.0,92980.0,3133880.0,32.70453103322184,322.0,314.0,Yes,32.70453103322184,0.0296692822733218,9414.551083591332,295.1746031746032,636.0,0.5054945054945055,0.4929356357927786,24.76923076923077,35.0,7.628388276189649,26.166666666666668,30.0,3.5887028128263667
PRV54368,11000.0,34340.0,45340.0,0.3203168224571212,4.0,106.0,No,0.3203168224571212,0.7573719150437793,2200.0,320.93457943925233,110.0,0.036036036036036,0.954954954954955,1.0,1.0,0.0,8.833333333333334,14.0,2.9180732539042804
PRV54370,0.0,42270.0,42270.0,0.0,0.0,181.0,No,0.0,0.9999763431193964,0.0,232.25274725274724,181.0,0.0,0.9945054945054944,0.0,0.0,0.0,15.083333333333334,24.0,4.337119558025356
PRV54371,0.0,8280.0,8280.0,0.0,0.0,31.0,No,0.0,0.9998792416374834,0.0,258.75,31.0,0.0,0.96875,0.0,0.0,0.0,2.8181818181818183,5.0,1.2504544628399565
PRV54372,209000.0,464000.0,673000.0,0.4504300637283109,21.0,1596.0,Yes,0.4504300637283109,0.6894491984410127,9500.0,290.5447714464621,1617.0,0.0129789864029666,0.9864029666254636,2.625,5.0,1.407885953173359,122.76923076923077,142.0,35.25656876421245
PRV54373,5000.0,830.0,5830.0,6.016847172081829,1.0,7.0,No,6.016847172081829,0.1423426513462528,2500.0,103.75,8.0,0.1111111111111111,0.7777777777777778,1.0,1.0,0.0,1.1666666666666667,2.0,0.408248290463863
PRV54374,0.0,280020.0,280020.0,0.0,0.0,854.0,No,0.0,0.9999964288392656,0.0,327.50877192982455,854.0,0.0,0.9988304093567252,0.0,0.0,0.0,65.6923076923077,80.0,20.159301473449815
PRV54375,131000.0,12990.0,143990.0,10.08390424139789,16.0,40.0,No,10.08390424139789,0.0902139717065649,7705.882352941177,316.8292682926829,56.0,0.2807017543859649,0.7017543859649122,2.0,4.0,1.0690449676496976,3.6363636363636362,7.0,2.013590190318143
PRV54377,29000.0,4110.0,33110.0,7.054244709316468,2.0,18.0,No,7.054244709316468,0.1241279333152124,9666.666666666666,216.31578947368425,20.0,0.0952380952380952,0.8571428571428571,2.0,2.0,0.0,2.25,6.0,1.8322507626258084
PRV54378,187000.0,13510.0,200510.0,13.840574346828513,18.0,61.0,No,13.840574346828513,0.0673778495942866,9842.105263157897,217.9032258064516,79.0,0.225,0.7625,2.25,5.0,1.4880476182856899,5.083333333333333,7.0,1.4433756729740645
PRV54379,246000.0,34670.0,280670.0,7.095266937786623,28.0,88.0,No,7.095266937786623,0.1235254087525964,8482.758620689656,389.5505617977528,116.0,0.2393162393162393,0.7521367521367521,2.3333333333333335,6.0,1.497472618255253,7.333333333333333,16.0,3.9848196795824875
PRV54380,16000.0,940.0,16940.0,17.00318809776833,2.0,10.0,No,17.00318809776833,0.0554866890974558,5333.333333333333,85.45454545454545,12.0,0.1538461538461538,0.7692307692307693,1.0,1.0,0.0,1.4285714285714286,2.0,0.5345224838248488
PRV54381,135700.0,27710.0,163410.0,4.896972321460792,13.0,116.0,No,4.896972321460792,0.1695724278047377,9692.857142857143,236.83760683760684,129.0,0.1,0.8923076923076924,1.625,3.0,0.7440238091428449,9.666666666666666,16.0,3.0550504633038935
PRV54382,654020.0,50810.0,704830.0,12.871622286512762,66.0,191.0,Yes,12.871622286512762,0.0720882027039105,9761.492537313432,264.6354166666667,257.0,0.2558139534883721,0.7403100775193798,5.076923076923077,10.0,2.361550989693654,14.692307692307692,24.0,4.888500373062879
PRV54383,0.0,5470.0,5470.0,0.0,0.0,29.0,No,0.0,0.9998172180588558,0.0,182.33333333333331,29.0,0.0,0.9666666666666668,0.0,0.0,0.0,2.4166666666666665,5.0,1.164500152881315
PRV54384,37000.0,7280.0,44280.0,5.081719544018679,2.0,26.0,No,5.081719544018679,0.1644045979088096,12333.333333333334,269.6296296296296,28.0,0.0689655172413793,0.896551724137931,1.0,1.0,0.0,2.6,5.0,1.429840705968481
PRV54387,0.0,113710.0,113710.0,0.0,0.0,415.0,No,0.0,0.9999912057760464,0.0,273.34134615384613,415.0,0.0,0.997596153846154,0.0,0.0,0.0,31.923076923076923,42.0,10.957961629651887
PRV54388,30000.0,18840.0,48840.0,1.5922721723900006,6.0,70.0,Yes,1.5922721723900006,0.3857414876845273,4285.714285714285,265.3521126760563,76.0,0.0779220779220779,0.9090909090909092,1.2,2.0,0.4472135954999579,5.833333333333333,9.0,2.124888588879783
PRV54389,0.0,25590.0,25590.0,0.0,0.0,56.0,No,0.0,0.9999609237622602,0.0,448.9473684210527,56.0,0.0,0.9824561403508772,0.0,0.0,0.0,5.090909090909091,8.0,2.119176512447486
PRV54390,337000.0,15760.0,352760.0,21.381892011928176,38.0,57.0,No,21.381892011928176,0.0446761405030601,8641.02564102564,271.7241379310345,95.0,0.3958333333333333,0.59375,3.1666666666666665,6.0,1.3371158468430429,4.75,10.0,2.6671401094873817
PRV54391,158000.0,79230.0,237230.0,1.9941689490224783,21.0,297.0,Yes,1.9941689490224783,0.3339782743402,7181.818181818182,265.8724832214765,318.0,0.0658307210031347,0.9310344827586208,2.625,5.0,1.302470180629319,22.846153846153847,35.0,8.91483925678747
