Provider,IP_Claims_Total,OP_Claims_Total,Total_Reimbursed,Claim_Ratio,Inpatient_Visits,Outpatient_Visits,PotentialFraud,Total_Claims,Claim_Ratio_IP_to_OP,Claim_Ratio_OP_to_Total,Avg_IP_Claim,Avg_OP_Claim,Total_Visits,IP_to_Total_Visit_Ratio,OP_to_Total_Visit_Ratio
PRV54519,0.0,4540.0,4540.0,0.0,0.0,15.0,No,4540.0,0.0,0.9997797841885048,0.0,283.75,15.0,0.0,0.9375
PRV54520,0.0,8080.0,8080.0,0.0,0.0,15.0,No,8080.0,0.0,0.9998762529389928,0.0,505.0,15.0,0.0,0.9375
PRV54524,0.0,2840.0,2840.0,0.0,0.0,21.0,No,2840.0,0.0,0.9996480112636396,0.0,129.0909090909091,21.0,0.0,0.9545454545454546
PRV54526,0.0,10230.0,10230.0,0.0,0.0,46.0,No,10230.0,0.0,0.999902257843808,0.0,217.6595744680851,46.0,0.0,0.9787234042553192
PRV54528,0.0,5710.0,5710.0,0.0,0.0,23.0,No,5710.0,0.0,0.9998248993171074,0.0,237.91666666666663,23.0,0.0,0.9583333333333334
PRV54530,0.0,2580.0,2580.0,0.0,0.0,13.0,No,2580.0,0.0,0.9996125532739248,0.0,184.28571428571428,13.0,0.0,0.9285714285714286
PRV54535,0.0,7090.0,7090.0,0.0,0.0,34.0,No,7090.0,0.0,0.9998589761669722,0.0,202.57142857142856,34.0,0.0,0.9714285714285714
PRV54536,0.0,4890.0,4890.0,0.0,0.0,13.0,No,4890.0,0.0,0.9997955428337764,0.0,349.2857142857143,13.0,0.0,0.9285714285714286
PRV54537,0.0,22470.0,22470.0,0.0,0.0,60.0,No,22470.0,0.0,0.999955498197677,0.0,368.3606557377049,60.0,0.0,0.9836065573770492
PRV54538,0.0,21330.0,21330.0,0.0,0.0,48.0,No,21330.0,0.0,0.999953119872486,0.0,435.3061224489796,48.0,0.0,0.979591836734694
PRV54539,0.0,18130.0,18130.0,0.0,0.0,69.0,No,18130.0,0.0,0.9999448458441343,0.0,259.0,69.0,0.0,0.9857142857142858
PRV54540,0.0,9690.0,9690.0,0.0,0.0,20.0,Yes,9690.0,0.0,0.999896811474564,0.0,461.4285714285714,20.0,0.0,0.9523809523809524
PRV54544,0.0,5250.0,5250.0,0.0,0.0,28.0,No,5250.0,0.0,0.9998095600837936,0.0,181.0344827586207,28.0,0.0,0.9655172413793104
PRV54546,0.0,910.0,910.0,0.0,0.0,6.0,No,910.0,0.0,0.9989023051591658,0.0,130.0,6.0,0.0,0.8571428571428571
PRV54548,0.0,1890.0,1890.0,0.0,0.0,12.0,No,1890.0,0.0,0.9994711792702274,0.0,145.3846153846154,12.0,0.0,0.9230769230769232
PRV54550,0.0,5550.0,5550.0,0.0,0.0,21.0,No,5550.0,0.0,0.9998198522788688,0.0,252.27272727272728,21.0,0.0,0.9545454545454546
PRV54551,0.0,1960.0,1960.0,0.0,0.0,7.0,No,1960.0,0.0,0.9994900560938296,0.0,245.0,7.0,0.0,0.875
PRV54552,0.0,11370.0,11370.0,0.0,0.0,45.0,No,11370.0,0.0,0.9999120569870724,0.0,247.17391304347825,45.0,0.0,0.9782608695652174
PRV54553,0.0,3740.0,3740.0,0.0,0.0,18.0,No,3740.0,0.0,0.999732691793638,0.0,196.8421052631579,18.0,0.0,0.9473684210526316
PRV54554,0.0,6990.0,6990.0,0.0,0.0,26.0,No,6990.0,0.0,0.9998569589472178,0.0,258.8888888888889,26.0,0.0,0.9629629629629628
PRV54573,0.0,5960.0,5960.0,0.0,0.0,22.0,No,5960.0,0.0,0.999832242912263,0.0,259.1304347826087,22.0,0.0,0.9565217391304348
PRV54574,0.0,7800.0,7800.0,0.0,0.0,35.0,No,7800.0,0.0,0.9998718113062428,0.0,216.66666666666663,35.0,0.0,0.9722222222222222
PRV54578,0.0,24130.0,24130.0,0.0,0.0,77.0,No,24130.0,0.0,0.9999585595292364,0.0,309.3589743589744,77.0,0.0,0.9871794871794872
PRV54580,0.0,7280.0,7280.0,0.0,0.0,30.0,No,7280.0,0.0,0.99986265622854,0.0,234.83870967741936,30.0,0.0,0.967741935483871
PRV54581,0.0,2160.0,2160.0,0.0,0.0,11.0,No,2160.0,0.0,0.999537251272559,0.0,180.0,11.0,0.0,0.9166666666666666
PRV54582,0.0,18960.0,18960.0,0.0,0.0,71.0,No,18960.0,0.0,0.9999472601656032,0.0,263.3333333333333,71.0,0.0,0.9861111111111112
PRV54585,0.0,22620.0,22620.0,0.0,0.0,75.0,No,22620.0,0.0,0.9999557932894212,0.0,297.63157894736844,75.0,0.0,0.986842105263158
PRV54588,0.0,17220.0,17220.0,0.0,0.0,63.0,No,17220.0,0.0,0.9999419313628708,0.0,269.0625,63.0,0.0,0.984375
PRV54589,0.0,1700.0,1700.0,0.0,0.0,11.0,No,1700.0,0.0,0.9994121105232217,0.0,141.66666666666666,11.0,0.0,0.9166666666666666
PRV54591,0.0,8280.0,8280.0,0.0,0.0,45.0,No,8280.0,0.0,0.9998792416374834,0.0,180.0,45.0,0.0,0.9782608695652174
PRV54593,0.0,10960.0,10960.0,0.0,0.0,35.0,No,10960.0,0.0,0.9999087674482257,0.0,304.44444444444446,35.0,0.0,0.9722222222222222
PRV54596,0.0,16490.0,16490.0,0.0,0.0,64.0,No,16490.0,0.0,0.9999393608635012,0.0,253.69230769230768,64.0,0.0,0.9846153846153848
PRV54597,0.0,5000.0,5000.0,0.0,0.0,15.0,No,5000.0,0.0,0.9998000399920016,0.0,312.5,15.0,0.0,0.9375
PRV54598,0.0,1010.0,1010.0,0.0,0.0,9.0,No,1010.0,0.0,0.9990108803165184,0.0,101.0,9.0,0.0,0.9
PRV54599,0.0,3820.0,3820.0,0.0,0.0,17.0,No,3820.0,0.0,0.9997382884061764,0.0,212.22222222222223,17.0,0.0,0.9444444444444444
PRV54601,0.0,710.0,710.0,0.0,0.0,11.0,No,710.0,0.0,0.9985935302391,0.0,59.16666666666666,11.0,0.0,0.9166666666666666
PRV54602,0.0,1710.0,1710.0,0.0,0.0,14.0,No,1710.0,0.0,0.999415546464056,0.0,114.0,14.0,0.0,0.9333333333333332
PRV54603,0.0,16180.0,16180.0,0.0,0.0,57.0,No,16180.0,0.0,0.9999381991224277,0.0,278.9655172413793,57.0,0.0,0.9827586206896552
PRV54604,0.0,8240.0,8240.0,0.0,0.0,38.0,No,8240.0,0.0,0.999878655502973,0.0,211.28205128205127,38.0,0.0,0.9743589743589745
PRV54606,0.0,1510.0,1510.0,0.0,0.0,8.0,No,1510.0,0.0,0.99933818663137,0.0,167.77777777777777,8.0,0.0,0.8888888888888888
PRV54608,0.0,10650.0,10650.0,0.0,0.0,33.0,No,10650.0,0.0,0.99990611210215,0.0,313.2352941176471,33.0,0.0,0.9705882352941176
PRV54609,0.0,17160.0,17160.0,0.0,0.0,45.0,No,17160.0,0.0,0.9999417283375096,0.0,373.0434782608696,45.0,0.0,0.9782608695652174
PRV54610,0.0,14470.0,14470.0,0.0,0.0,45.0,No,14470.0,0.0,0.9999308962753092,0.0,314.5652173913044,45.0,0.0,0.9782608695652174
PRV54612,0.0,1120.0,1120.0,0.0,0.0,12.0,No,1120.0,0.0,0.9991079393398752,0.0,86.15384615384616,12.0,0.0,0.9230769230769232
PRV54614,0.0,1440.0,1440.0,0.0,0.0,15.0,No,1440.0,0.0,0.9993060374739764,0.0,90.0,15.0,0.0,0.9375
PRV54618,0.0,10200.0,10200.0,0.0,0.0,32.0,No,10200.0,0.0,0.9999019703950592,0.0,309.09090909090907,32.0,0.0,0.9696969696969696
PRV54619,0.0,9710.0,9710.0,0.0,0.0,33.0,No,9710.0,0.0,0.9998970239934096,0.0,285.5882352941176,33.0,0.0,0.9705882352941176
PRV54622,0.0,890.0,890.0,0.0,0.0,10.0,No,890.0,0.0,0.9988776655443322,0.0,80.9090909090909,10.0,0.0,0.9090909090909092
PRV54623,0.0,8030.0,8030.0,0.0,0.0,43.0,No,8030.0,0.0,0.999875482505292,0.0,182.5,43.0,0.0,0.9772727272727272
PRV54625,0.0,7290.0,7290.0,0.0,0.0,16.0,No,7290.0,0.0,0.9998628446029352,0.0,428.8235294117647,16.0,0.0,0.9411764705882352
PRV54627,0.0,5530.0,5530.0,0.0,0.0,26.0,No,5530.0,0.0,0.9998192008678358,0.0,204.8148148148148,26.0,0.0,0.9629629629629628
PRV54630,0.0,25680.0,25680.0,0.0,0.0,85.0,No,25680.0,0.0,0.9999610607063588,0.0,298.6046511627907,85.0,0.0,0.9883720930232558
PRV54633,0.0,1430.0,1430.0,0.0,0.0,12.0,No,1430.0,0.0,0.9993011879804332,0.0,110.0,12.0,0.0,0.9230769230769232
PRV54634,0.0,6110.0,6110.0,0.0,0.0,32.0,No,6110.0,0.0,0.9998363606611028,0.0,185.1515151515152,32.0,0.0,0.9696969696969696
PRV54635,0.0,6590.0,6590.0,0.0,0.0,33.0,No,6590.0,0.0,0.9998482779547868,0.0,193.8235294117647,33.0,0.0,0.9705882352941176
PRV54636,0.0,26500.0,26500.0,0.0,0.0,76.0,No,26500.0,0.0,0.999962265574884,0.0,344.15584415584414,76.0,0.0,0.987012987012987
PRV54642,0.0,14110.0,14110.0,0.0,0.0,49.0,No,14110.0,0.0,0.9999291333002622,0.0,282.2,49.0,0.0,0.98
PRV54643,0.0,8380.0,8380.0,0.0,0.0,18.0,No,8380.0,0.0,0.9998806824961222,0.0,441.05263157894734,18.0,0.0,0.9473684210526316
PRV54646,0.0,11180.0,11180.0,0.0,0.0,23.0,No,11180.0,0.0,0.9999105625614882,0.0,465.8333333333333,23.0,0.0,0.9583333333333334
PRV54652,0.0,12020.0,12020.0,0.0,0.0,38.0,No,12020.0,0.0,0.9999168122452377,0.0,308.20512820512823,38.0,0.0,0.9743589743589745
PRV54656,0.0,11380.0,11380.0,0.0,0.0,35.0,No,11380.0,0.0,0.9999121342588524,0.0,316.1111111111111,35.0,0.0,0.9722222222222222
PRV54660,0.0,5110.0,5110.0,0.0,0.0,24.0,No,5110.0,0.0,0.9998043435726864,0.0,204.4,24.0,0.0,0.96
PRV54672,0.0,4200.0,4200.0,0.0,0.0,10.0,No,4200.0,0.0,0.9997619614377528,0.0,381.8181818181818,10.0,0.0,0.9090909090909092
PRV54677,0.0,16270.0,16270.0,0.0,0.0,27.0,No,16270.0,0.0,0.9999385409624484,0.0,581.0714285714286,27.0,0.0,0.9642857142857144
PRV54678,0.0,6850.0,6850.0,0.0,0.0,15.0,No,6850.0,0.0,0.9998540359071668,0.0,428.125,15.0,0.0,0.9375
PRV54687,0.0,9390.0,9390.0,0.0,0.0,18.0,No,9390.0,0.0,0.999893515067618,0.0,494.2105263157895,18.0,0.0,0.9473684210526316
PRV54689,0.0,2070.0,2070.0,0.0,0.0,20.0,No,2070.0,0.0,0.9995171414775472,0.0,98.57142857142856,20.0,0.0,0.9523809523809524
PRV54695,0.0,15750.0,15750.0,0.0,0.0,53.0,No,15750.0,0.0,0.999936511967494,0.0,291.6666666666667,53.0,0.0,0.9814814814814816
PRV54701,0.0,1310.0,1310.0,0.0,0.0,6.0,No,1310.0,0.0,0.9992372234935164,0.0,187.14285714285717,6.0,0.0,0.8571428571428571
PRV54703,0.0,660.0,660.0,0.0,0.0,11.0,No,660.0,0.0,0.9984871406959152,0.0,55.0,11.0,0.0,0.9166666666666666
PRV54707,0.0,1280.0,1280.0,0.0,0.0,9.0,No,1280.0,0.0,0.9992193598750976,0.0,128.0,9.0,0.0,0.9
PRV54708,0.0,2680.0,2680.0,0.0,0.0,8.0,No,2680.0,0.0,0.999627004848937,0.0,297.77777777777777,8.0,0.0,0.8888888888888888
PRV54712,0.0,7460.0,7460.0,0.0,0.0,14.0,No,7460.0,0.0,0.9998659697091544,0.0,497.3333333333333,14.0,0.0,0.9333333333333332
PRV54713,0.0,1770.0,1770.0,0.0,0.0,17.0,No,1770.0,0.0,0.9994353472614342,0.0,98.33333333333331,17.0,0.0,0.9444444444444444
PRV54714,0.0,2480.0,2480.0,0.0,0.0,10.0,No,2480.0,0.0,0.9995969367190648,0.0,225.45454545454547,10.0,0.0,0.9090909090909092
PRV54715,0.0,6890.0,6890.0,0.0,0.0,19.0,No,6890.0,0.0,0.9998548831809608,0.0,344.5,19.0,0.0,0.95
PRV54723,0.0,24350.0,24350.0,0.0,0.0,90.0,No,24350.0,0.0,0.9999589339246848,0.0,267.5824175824176,90.0,0.0,0.989010989010989
PRV54727,0.0,24270.0,24270.0,0.0,0.0,59.0,No,24270.0,0.0,0.99995879856619,0.0,404.5,59.0,0.0,0.9833333333333332
PRV54730,0.0,9450.0,9450.0,0.0,0.0,40.0,No,9450.0,0.0,0.9998941910908898,0.0,230.4878048780488,40.0,0.0,0.975609756097561
PRV54747,0.0,5420.0,5420.0,0.0,0.0,21.0,No,5420.0,0.0,0.9998155321896328,0.0,246.3636363636364,21.0,0.0,0.9545454545454546
PRV54753,0.0,7780.0,7780.0,0.0,0.0,16.0,No,7780.0,0.0,0.9998714818146768,0.0,457.6470588235294,16.0,0.0,0.9411764705882352
PRV54758,0.0,25690.0,25690.0,0.0,0.0,95.0,No,25690.0,0.0,0.9999610758631428,0.0,267.6041666666667,95.0,0.0,0.9895833333333334
PRV54763,0.0,11770.0,11770.0,0.0,0.0,34.0,No,11770.0,0.0,0.999915045450684,0.0,336.2857142857143,34.0,0.0,0.9714285714285714
PRV54780,0.0,4950.0,4950.0,0.0,0.0,21.0,No,4950.0,0.0,0.9997980206018986,0.0,225.0,21.0,0.0,0.9545454545454546
PRV54784,0.0,1520.0,1520.0,0.0,0.0,9.0,No,1520.0,0.0,0.9993425378040762,0.0,152.0,9.0,0.0,0.9
PRV54790,0.0,3560.0,3560.0,0.0,0.0,8.0,No,3560.0,0.0,0.9997191800056164,0.0,395.55555555555554,8.0,0.0,0.8888888888888888
PRV54792,0.0,5390.0,5390.0,0.0,0.0,22.0,No,5390.0,0.0,0.9998145056575776,0.0,234.34782608695653,22.0,0.0,0.9565217391304348
PRV54793,0.0,3820.0,3820.0,0.0,0.0,10.0,No,3820.0,0.0,0.9997382884061764,0.0,347.27272727272725,10.0,0.0,0.9090909090909092
PRV54795,0.0,7510.0,7510.0,0.0,0.0,21.0,No,7510.0,0.0,0.9998668619358274,0.0,341.3636363636364,21.0,0.0,0.9545454545454546
PRV54802,0.0,1770.0,1770.0,0.0,0.0,17.0,No,1770.0,0.0,0.9994353472614342,0.0,98.33333333333331,17.0,0.0,0.9444444444444444
PRV54806,0.0,13300.0,13300.0,0.0,0.0,75.0,No,13300.0,0.0,0.999924817682881,0.0,175.0,75.0,0.0,0.986842105263158
PRV54808,0.0,15140.0,15140.0,0.0,0.0,32.0,Yes,15140.0,0.0,0.99993395416419,0.0,458.7878787878788,32.0,0.0,0.9696969696969696
PRV54809,0.0,21170.0,21170.0,0.0,0.0,55.0,No,21170.0,0.0,0.9999527655755516,0.0,378.0357142857143,55.0,0.0,0.9821428571428572
PRV54810,0.0,3800.0,3800.0,0.0,0.0,7.0,No,3800.0,0.0,0.9997369113391212,0.0,475.0,7.0,0.0,0.875
PRV54814,0.0,20790.0,20790.0,0.0,0.0,82.0,No,20790.0,0.0,0.9999519022654032,0.0,250.48192771084337,82.0,0.0,0.9879518072289156
PRV54827,0.0,2570.0,2570.0,0.0,0.0,17.0,No,2570.0,0.0,0.999611046285492,0.0,142.77777777777777,17.0,0.0,0.9444444444444444
PRV54829,0.0,21140.0,21140.0,0.0,0.0,75.0,No,21140.0,0.0,0.9999526985478454,0.0,278.1578947368421,75.0,0.0,0.986842105263158
PRV54833,0.0,19000.0,19000.0,0.0,0.0,88.0,No,19000.0,0.0,0.99994737119099,0.0,213.48314606741573,88.0,0.0,0.9887640449438202
PRV54836,0.0,3400.0,3400.0,0.0,0.0,8.0,No,3400.0,0.0,0.9997059688326962,0.0,377.77777777777777,8.0,0.0,0.8888888888888888
PRV54838,0.0,10800.0,10800.0,0.0,0.0,58.0,No,10800.0,0.0,0.999907415980002,0.0,183.05084745762716,58.0,0.0,0.9830508474576272
PRV54840,0.0,6520.0,6520.0,0.0,0.0,26.0,No,6520.0,0.0,0.9998466492869192,0.0,241.4814814814815,26.0,0.0,0.9629629629629628
PRV54849,0.0,1590.0,1590.0,0.0,0.0,12.0,No,1590.0,0.0,0.9993714644877436,0.0,122.3076923076923,12.0,0.0,0.9230769230769232
PRV54859,0.0,12250.0,12250.0,0.0,0.0,25.0,No,12250.0,0.0,0.9999183740102848,0.0,471.1538461538461,25.0,0.0,0.9615384615384616
PRV54861,0.0,6450.0,6450.0,0.0,0.0,43.0,No,6450.0,0.0,0.999844985273601,0.0,146.5909090909091,43.0,0.0,0.9772727272727272
PRV54862,0.0,3530.0,3530.0,0.0,0.0,7.0,No,3530.0,0.0,0.9997167941093176,0.0,441.25,7.0,0.0,0.875
PRV54863,0.0,1140.0,1140.0,0.0,0.0,6.0,No,1140.0,0.0,0.9991235758106924,0.0,162.85714285714286,6.0,0.0,0.8571428571428571
PRV54864,0.0,860.0,860.0,0.0,0.0,5.0,No,860.0,0.0,0.9988385598141696,0.0,143.33333333333334,5.0,0.0,0.8333333333333334
PRV54865,0.0,610.0,610.0,0.0,0.0,6.0,No,610.0,0.0,0.9983633387888708,0.0,87.14285714285714,6.0,0.0,0.8571428571428571
PRV54869,0.0,950.0,950.0,0.0,0.0,8.0,No,950.0,0.0,0.9989484752891692,0.0,105.55555555555556,8.0,0.0,0.8888888888888888
PRV54870,0.0,1080.0,1080.0,0.0,0.0,8.0,No,1080.0,0.0,0.9990749306197964,0.0,120.0,8.0,0.0,0.8888888888888888
PRV54871,0.0,3260.0,3260.0,0.0,0.0,10.0,No,3260.0,0.0,0.9996933455995094,0.0,296.3636363636364,10.0,0.0,0.9090909090909092
PRV54877,0.0,26290.0,26290.0,0.0,0.0,70.0,No,26290.0,0.0,0.9999619641702484,0.0,370.28169014084506,70.0,0.0,0.9859154929577464
PRV54892,0.0,10670.0,10670.0,0.0,0.0,49.0,No,10670.0,0.0,0.9999062880704712,0.0,213.4,49.0,0.0,0.98
PRV54893,0.0,1830.0,1830.0,0.0,0.0,8.0,No,1830.0,0.0,0.9994538503549972,0.0,203.33333333333331,8.0,0.0,0.8888888888888888
PRV54900,0.0,3490.0,3490.0,0.0,0.0,14.0,No,3490.0,0.0,0.9997135491263248,0.0,232.66666666666663,14.0,0.0,0.9333333333333332
PRV54904,0.0,7970.0,7970.0,0.0,0.0,19.0,No,7970.0,0.0,0.999874545226446,0.0,398.5,19.0,0.0,0.95
PRV54911,0.0,25520.0,25520.0,0.0,0.0,85.0,No,25520.0,0.0,0.9999608165824224,0.0,296.74418604651163,85.0,0.0,0.9883720930232558
PRV54923,0.0,30400.0,30400.0,0.0,0.0,79.0,No,30400.0,0.0,0.999967106345186,0.0,380.0,79.0,0.0,0.9875
PRV54938,0.0,25530.0,25530.0,0.0,0.0,86.0,No,25530.0,0.0,0.9999608319298108,0.0,293.4482758620689,86.0,0.0,0.9885057471264368
PRV54941,0.0,4990.0,4990.0,0.0,0.0,18.0,No,4990.0,0.0,0.9997996393508316,0.0,262.63157894736844,18.0,0.0,0.9473684210526316
PRV54945,0.0,5950.0,5950.0,0.0,0.0,37.0,No,5950.0,0.0,0.9998319610149554,0.0,156.57894736842104,37.0,0.0,0.9736842105263158
PRV54947,0.0,7630.0,7630.0,0.0,0.0,26.0,No,7630.0,0.0,0.9998689555759402,0.0,282.5925925925926,26.0,0.0,0.9629629629629628
PRV54954,0.0,18080.0,18080.0,0.0,0.0,71.0,No,18080.0,0.0,0.9999446933244842,0.0,251.11111111111111,71.0,0.0,0.9861111111111112
PRV54967,0.0,21920.0,21920.0,0.0,0.0,51.0,No,21920.0,0.0,0.9999543816431732,0.0,421.5384615384616,51.0,0.0,0.9807692307692308
PRV54972,0.0,16950.0,16950.0,0.0,0.0,62.0,No,16950.0,0.0,0.9999410064302992,0.0,269.04761904761904,62.0,0.0,0.984126984126984
PRV54976,0.0,19940.0,19940.0,0.0,0.0,55.0,No,19940.0,0.0,0.9999498520635876,0.0,356.07142857142856,55.0,0.0,0.9821428571428572
PRV54982,0.0,11860.0,11860.0,0.0,0.0,37.0,No,11860.0,0.0,0.999915690076722,0.0,312.10526315789474,37.0,0.0,0.9736842105263158
PRV54988,0.0,14310.0,14310.0,0.0,0.0,41.0,No,14310.0,0.0,0.9999301236810844,0.0,340.7142857142857,41.0,0.0,0.9761904761904762
PRV54995,0.0,6060.0,6060.0,0.0,0.0,16.0,No,6060.0,0.0,0.9998350107243028,0.0,356.47058823529414,16.0,0.0,0.9411764705882352
PRV55007,0.0,3330.0,3330.0,0.0,0.0,14.0,No,3330.0,0.0,0.999699789852897,0.0,222.0,14.0,0.0,0.9333333333333332
PRV55011,0.0,13750.0,13750.0,0.0,0.0,56.0,No,13750.0,0.0,0.9999272780161442,0.0,241.2280701754386,56.0,0.0,0.9824561403508772
PRV55012,0.0,19800.0,19800.0,0.0,0.0,73.0,No,19800.0,0.0,0.9999494975001264,0.0,267.56756756756755,73.0,0.0,0.9864864864864864
PRV55013,0.0,17800.0,17800.0,0.0,0.0,83.0,No,17800.0,0.0,0.999943823380709,0.0,211.9047619047619,83.0,0.0,0.988095238095238
PRV55035,0.0,3860.0,3860.0,0.0,0.0,14.0,No,3860.0,0.0,0.9997409997409996,0.0,257.3333333333333,14.0,0.0,0.9333333333333332
PRV55036,0.0,14760.0,14760.0,0.0,0.0,64.0,No,14760.0,0.0,0.9999322539123364,0.0,227.07692307692307,64.0,0.0,0.9846153846153848
PRV55038,0.0,4230.0,4230.0,0.0,0.0,15.0,No,4230.0,0.0,0.9997636492554952,0.0,264.375,15.0,0.0,0.9375
PRV55044,0.0,1070.0,1070.0,0.0,0.0,9.0,No,1070.0,0.0,0.9990662931839402,0.0,107.0,9.0,0.0,0.9
PRV55045,0.0,27630.0,27630.0,0.0,0.0,66.0,No,27630.0,0.0,0.9999638087655168,0.0,412.3880597014925,66.0,0.0,0.9850746268656716
PRV55052,0.0,8480.0,8480.0,0.0,0.0,49.0,No,8480.0,0.0,0.9998820893762528,0.0,169.6,49.0,0.0,0.98
PRV55053,0.0,13340.0,13340.0,0.0,0.0,54.0,No,13340.0,0.0,0.9999250431002172,0.0,242.54545454545453,54.0,0.0,0.9818181818181818
PRV55054,0.0,12650.0,12650.0,0.0,0.0,69.0,No,12650.0,0.0,0.999920954865228,0.0,180.7142857142857,69.0,0.0,0.9857142857142858
PRV55061,0.0,24290.0,24290.0,0.0,0.0,95.0,No,24290.0,0.0,0.9999588324893992,0.0,253.02083333333331,95.0,0.0,0.9895833333333334
PRV55062,0.0,7460.0,7460.0,0.0,0.0,29.0,No,7460.0,0.0,0.9998659697091544,0.0,248.66666666666663,29.0,0.0,0.9666666666666668
PRV55063,0.0,660.0,660.0,0.0,0.0,10.0,No,660.0,0.0,0.9984871406959152,0.0,60.0,10.0,0.0,0.9090909090909092
PRV55068,0.0,2620.0,2620.0,0.0,0.0,6.0,No,2620.0,0.0,0.9996184662342618,0.0,374.2857142857143,6.0,0.0,0.8571428571428571
PRV55069,0.0,2050.0,2050.0,0.0,0.0,21.0,No,2050.0,0.0,0.999512432959532,0.0,93.1818181818182,21.0,0.0,0.9545454545454546
PRV55070,0.0,3220.0,3220.0,0.0,0.0,20.0,No,3220.0,0.0,0.999689537410742,0.0,153.33333333333334,20.0,0.0,0.9523809523809524
PRV55071,0.0,25930.0,25930.0,0.0,0.0,70.0,No,25930.0,0.0,0.999961436118931,0.0,365.2112676056338,70.0,0.0,0.9859154929577464
PRV55072,0.0,9550.0,9550.0,0.0,0.0,48.0,No,9550.0,0.0,0.9998952989215788,0.0,194.89795918367344,48.0,0.0,0.979591836734694
PRV55073,0.0,6570.0,6570.0,0.0,0.0,18.0,No,6570.0,0.0,0.9998478161619236,0.0,345.7894736842105,18.0,0.0,0.9473684210526316
PRV55076,0.0,770.0,770.0,0.0,0.0,5.0,No,770.0,0.0,0.9987029831387808,0.0,128.33333333333334,5.0,0.0,0.8333333333333334
PRV55079,0.0,10940.0,10940.0,0.0,0.0,47.0,No,10940.0,0.0,0.999908600676355,0.0,227.91666666666663,47.0,0.0,0.9791666666666666
PRV55080,0.0,4820.0,4820.0,0.0,0.0,8.0,No,4820.0,0.0,0.9997925741547397,0.0,535.5555555555555,8.0,0.0,0.8888888888888888
PRV55081,0.0,6950.0,6950.0,0.0,0.0,30.0,No,6950.0,0.0,0.9998561358077974,0.0,224.1935483870968,30.0,0.0,0.967741935483871
PRV55085,0.0,9180.0,9180.0,0.0,0.0,24.0,No,9180.0,0.0,0.9998910794031152,0.0,367.2,24.0,0.0,0.96
PRV55086,0.0,14690.0,14690.0,0.0,0.0,78.0,No,14690.0,0.0,0.9999319311142876,0.0,185.9493670886076,78.0,0.0,0.9873417721518988
PRV55088,0.0,15250.0,15250.0,0.0,0.0,31.0,No,15250.0,0.0,0.9999344305291455,0.0,476.5625,31.0,0.0,0.96875
PRV55091,0.0,4750.0,4750.0,0.0,0.0,18.0,No,4750.0,0.0,0.9997895179962112,0.0,250.0,18.0,0.0,0.9473684210526316
PRV55092,0.0,660.0,660.0,0.0,0.0,8.0,No,660.0,0.0,0.9984871406959152,0.0,73.33333333333333,8.0,0.0,0.8888888888888888
PRV55093,0.0,3380.0,3380.0,0.0,0.0,19.0,No,3380.0,0.0,0.999704229517894,0.0,169.0,19.0,0.0,0.95
PRV55095,0.0,7520.0,7520.0,0.0,0.0,20.0,No,7520.0,0.0,0.9998670389575854,0.0,358.0952380952381,20.0,0.0,0.9523809523809524
PRV55096,0.0,5350.0,5350.0,0.0,0.0,27.0,No,5350.0,0.0,0.9998131190431696,0.0,191.07142857142856,27.0,0.0,0.9642857142857144
PRV55098,0.0,6970.0,6970.0,0.0,0.0,27.0,No,6970.0,0.0,0.999856548558313,0.0,248.92857142857144,27.0,0.0,0.9642857142857144
PRV55103,0.0,15100.0,15100.0,0.0,0.0,78.0,No,15100.0,0.0,0.9999337792199192,0.0,191.13924050632912,78.0,0.0,0.9873417721518988
PRV55104,0.0,14880.0,14880.0,0.0,0.0,52.0,No,14880.0,0.0,0.9999328002150392,0.0,280.75471698113205,52.0,0.0,0.981132075471698
PRV55110,0.0,9960.0,9960.0,0.0,0.0,40.0,No,9960.0,0.0,0.9998996084730448,0.0,242.9268292682927,40.0,0.0,0.975609756097561
PRV55111,0.0,4070.0,4070.0,0.0,0.0,29.0,No,4070.0,0.0,0.9997543601080816,0.0,135.66666666666666,29.0,0.0,0.9666666666666668
PRV55112,0.0,5750.0,5750.0,0.0,0.0,32.0,No,5750.0,0.0,0.9998261171970092,0.0,174.24242424242425,32.0,0.0,0.9696969696969696
PRV55114,0.0,4480.0,4480.0,0.0,0.0,13.0,No,4480.0,0.0,0.999776835527784,0.0,320.0,13.0,0.0,0.9285714285714286
PRV55166,0.0,19740.0,19740.0,0.0,0.0,72.0,No,19740.0,0.0,0.999949344004863,0.0,270.4109589041096,72.0,0.0,0.9863013698630136
PRV55173,0.0,8350.0,8350.0,0.0,0.0,25.0,No,8350.0,0.0,0.999880253861813,0.0,321.15384615384613,25.0,0.0,0.9615384615384616
PRV55191,0.0,17290.0,17290.0,0.0,0.0,90.0,No,17290.0,0.0,0.9999421664449714,0.0,190.0,90.0,0.0,0.989010989010989
PRV55197,0.0,24210.0,24210.0,0.0,0.0,73.0,No,24210.0,0.0,0.9999586964602868,0.0,327.1621621621622,73.0,0.0,0.9864864864864864
PRV55200,0.0,20250.0,20250.0,0.0,0.0,69.0,No,20250.0,0.0,0.9999506197224828,0.0,289.2857142857143,69.0,0.0,0.9857142857142858
PRV55202,0.0,11980.0,11980.0,0.0,0.0,30.0,No,11980.0,0.0,0.9999165345129788,0.0,386.4516129032258,30.0,0.0,0.967741935483871
